method	trait	arm	score	disorder	threshold	phenotype	stratum	n	n_families	n_multi_families	n_pairs	beta_within	se_within	p_within	beta_between	se_between	p_between	beta_diff	se_diff	z_diff	p_diff
CT	MDD	pooled	zanc	MDDpooled	5e-8	slope_PC2	EUR	4116	3447	655	686	0.0389922161558294	0.0564265212859213	0.489745221446979	0.00326498669832014	0.0167049851112549	0.845052403227544	-0.0357272294575093	0.0587497815397738	-0.608125315892823	0.543104362963683
CT	MDD	pooled	zanc	MDDpooled	0p001	slope_PC2	full	8082	6789	1250	1339	0.0082759741664964	0.039451799324093	0.833870056649113	0.00366139477908056	0.0119135469758857	0.758601378622134	-0.00461457938741584	0.0412220651081856	-0.11194440102176	0.91086749091002
CT	MDD	pooled	zanc	MDDpooled	0p01	slope_PC2	full	8082	6789	1250	1339	0.00693708460807009	0.0399052508634456	0.862013670223211	0.0260704328977643	0.0119316911662405	0.0289248024901591	0.0191333482896942	0.0416670536803371	0.459196093788683	0.646093355411585
CT	MDD	pooled	zanc	MDDpooled	0p05	slope_PC2	full	8082	6789	1250	1339	0.0181210836530077	0.0409351194785058	0.658057321797407	0.0235452041862189	0.0119820520556117	0.0494503401504515	0.00542412053321121	0.042661878502003	0.127142093214591	0.898827936210384
CT	MDD	pooled	zanc	MDDpooled	0p1	slope_PC2	full	8082	6789	1250	1339	0.0313327743382315	0.0411473107003363	0.44648186282217	0.0211886117502913	0.0119976995600635	0.0774312229932065	-0.0101441625879402	0.0428714806417096	-0.236617966911806	0.812953180394762
CT	MDD	pooled	zanc	MDDpooled	0p5	slope_PC2	full	8082	6789	1250	1339	0.0273704395462018	0.0421183996232645	0.515883915546825	0.0210602385742649	0.0120213127323731	0.0798347339504357	-0.00631020097193682	0.0438114198044423	-0.144030962705687	0.885476019840865
CT	MDD	pooled	zanc	MDDpooled	1	slope_PC2	full	8082	6789	1250	1339	0.0260268559960245	0.0419594070892004	0.535155967840539	0.0208632645301032	0.0120179506573031	0.0826077481130254	-0.00516359146592135	0.0436574580611306	-0.118275128586074	0.905849663570096
CT	MDD	pooled	zanc	MDDpooled	1e-5	slope_PC2	full	8082	6789	1250	1339	-0.00693717604322817	0.0381316547746612	0.855662654043255	-0.00682639951725479	0.0118611368102525	0.564954401333506	0.000110776525973382	0.0399426497697512	0.00277338951251236	0.997787158163623
CT	MDD	pooled	zanc	MDDpooled	5e-8	slope_PC2	full	8082	6789	1250	1339	0.0452247002540884	0.0385477849484322	0.240882574539061	-0.00813091691875112	0.0118272448244813	0.491807965575049	-0.0533556171728396	0.0403228733707168	-1.32320969992152	0.185765651153889
CT	MDD	pooled	zanc	MDDpooled	0p001	slope_PC3	EUR	4116	3447	655	686	-0.0125930412363221	0.0532715293313381	0.813201222744517	-0.00903911405689072	0.016747425032665	0.58941905632692	0.00355392717943137	0.0558068228615231	0.0636826645417523	0.949222908416832
CT	MDD	pooled	zanc	MDDpooled	0p01	slope_PC3	EUR	4116	3447	655	686	-0.00854848952672466	0.0539881115867966	0.874237447592332	-0.00832055584960894	0.0167110312444974	0.618582309112214	0.000227933677115722	0.0564924672637579	0.00403476229939687	0.996780734189373
CT	MDD	pooled	zanc	MDDpooled	0p05	slope_PC3	EUR	4116	3447	655	686	0.000306035366780172	0.0542450004199823	0.99550029329068	-0.000481072567441317	0.0167823793392951	0.977133238964879	-0.000787107934221489	0.0567793837386087	-0.0138625656425762	0.988939627148454
CT	MDD	pooled	zanc	MDDpooled	0p1	slope_PC3	EUR	4116	3447	655	686	-0.0162785017957499	0.0545576432330875	0.765513296686907	-0.00365848804172897	0.0168060632286245	0.82768526199707	0.0126200137540209	0.057082448175171	0.221083961137991	0.825027058436183
CT	MDD	pooled	zanc	MDDpooled	0p5	slope_PC3	EUR	4116	3447	655	686	-0.0430282826759561	0.055282567558707	0.436653237235651	-0.00405554005587746	0.0168233114503014	0.809518563984871	0.0389727426200786	0.057775955107576	0.674549517139324	0.499962015696876
CT	MDD	pooled	zanc	MDDpooled	1	slope_PC3	EUR	4116	3447	655	686	-0.0456404914836255	0.0553779746476088	0.410146637854598	-0.00323489604703892	0.0168106962907339	0.847416731332365	0.0424055954365866	0.0578626978842574	0.732865852909423	0.463640251725564
CT	MDD	pooled	zanc	MDDpooled	1e-5	slope_PC3	EUR	4116	3447	655	686	-0.068605737161398	0.0526329243570218	0.192869853373686	-7.95987626335987e-05	0.0167248542422778	0.996202927728815	0.0685261383987644	0.0551567005138214	1.24239009513618	0.214092668320103
CT	MDD	pooled	zanc	MDDpooled	5e-8	slope_PC3	EUR	4116	3447	655	686	-0.0265213830975837	0.0547757562233202	0.628418763027838	-0.0124312821744407	0.0166673559130413	0.455813694494915	0.014090100923143	0.0571559831479619	0.2465201392244	0.805279616547257
CT	MDD	pooled	zanc	MDDpooled	0p001	slope_PC3	full	8082	6789	1250	1339	-0.0338803672169216	0.0390346713390384	0.385555634793519	0.00109136887880334	0.0117160614371574	0.925785994879939	0.0349717360957249	0.0407654887070399	0.85787604184138	0.390960914819852
CT	MDD	pooled	zanc	MDDpooled	0p01	slope_PC3	full	8082	6789	1250	1339	-0.0176207878532084	0.0394847204794844	0.655466827535676	-0.00628107213347921	0.0117383550161034	0.59260566363522	0.0113397157197292	0.0412084738273784	0.275179220837711	0.783178550304605
CT	MDD	pooled	zanc	MDDpooled	0p05	slope_PC3	full	8082	6789	1250	1339	-0.0151886186630378	0.040508916136584	0.707753630876933	-0.00532706879688039	0.0117870475587898	0.651324993393114	0.0098615498661574	0.0421979159607107	0.233697556896867	0.815219784556991
CT	MDD	pooled	zanc	MDDpooled	0p1	slope_PC3	full	8082	6789	1250	1339	-0.0212157746843361	0.0407213832454977	0.602443815643493	-0.00651674027731089	0.0118018288863421	0.580843075914029	0.0146990344070252	0.0424075768913976	0.346613399880599	0.728881777667823
CT	MDD	pooled	zanc	MDDpooled	0p5	slope_PC3	full	8082	6789	1250	1339	-0.0270501988192472	0.0416779375216199	0.516417610148261	-0.0055173939226981	0.0118249519560677	0.6408090969184	0.0215328048965491	0.043333793376564	0.496905606888193	0.619255617444533
CT	MDD	pooled	zanc	MDDpooled	1	slope_PC3	full	8082	6789	1250	1339	-0.0281567636539184	0.0415204454797984	0.497784864938343	-0.00528270002560686	0.0118215314712209	0.654982680900059	0.0228740636283115	0.0431811987558375	0.529722756370196	0.596304167745308
CT	MDD	pooled	zanc	MDDpooled	1e-5	slope_PC3	full	8082	6789	1250	1339	-0.0387112676636597	0.0377297244646044	0.305047652384563	-0.00681781593923655	0.0116639608464807	0.558890520310635	0.0318934517244232	0.0395001722309784	0.807425636980145	0.419421301541308
CT	MDD	pooled	zanc	MDDpooled	5e-8	slope_PC3	full	8082	6789	1250	1339	-0.00329874425674562	0.0381662992264173	0.931135327209831	-0.0121610672002157	0.0116306544108877	0.295781507242968	-0.00886232294347008	0.0399005382341926	-0.222110360803994	0.824227972541568
CT	MDD	EUR	raw	MDDeur	0p001	baseline_thickness	EUR	4116	3447	655	686	-0.0238355341743166	0.0415473883970768	0.566358565934466	-0.0149914335421082	0.0171996426383539	0.3834798203526	0.0088441006322084	0.0448996986032703	0.196974610238569	0.843847406621777
CT	MDD	EUR	raw	MDDeur	0p01	baseline_thickness	EUR	4116	3447	655	686	0.024638887330899	0.0406243424892277	0.544375916044806	-0.0246807965029313	0.017232596103269	0.152172185196359	-0.0493196838338303	0.0440958023793559	-1.1184666379247	0.263367747532755
CT	MDD	EUR	raw	MDDeur	0p05	baseline_thickness	EUR	4116	3447	655	686	0.0354347095143137	0.0416066516036787	0.394694461428191	-0.01410233110899	0.0172741955211187	0.414338223580811	-0.0495370406233036	0.0450382985772667	-1.09988703366134	0.271381344876511
CT	MDD	EUR	raw	MDDeur	0p1	baseline_thickness	EUR	4116	3447	655	686	0.0366194710142219	0.0420923901877546	0.384610860288074	-0.00999370595609431	0.0172730302299954	0.562915086448987	-0.0466131769703162	0.0454985552542668	-1.0244979584477	0.305600134622388
CT	MDD	EUR	raw	MDDeur	0p5	baseline_thickness	EUR	4116	3447	655	686	0.0288202907029579	0.0433561914766278	0.506440494299514	-0.00908184300269816	0.0173094460740883	0.599842399251793	-0.0379021337056561	0.0466862445589122	-0.811847987854931	0.416878862406744
CT	MDD	EUR	raw	MDDeur	1	baseline_thickness	EUR	4116	3447	655	686	0.0295068870753694	0.0434875188449262	0.497670436966125	-0.00816148441052533	0.0173011842135262	0.637149438384721	-0.0376683714858947	0.046802344674747	-0.804839410240474	0.420912356183539
CT	MDD	EUR	raw	MDDeur	1e-5	baseline_thickness	EUR	4116	3447	655	686	-0.0422447319202622	0.0413617333746633	0.307440818409287	0.00116235548127293	0.0172649925507786	0.946327315977837	0.0434070874015351	0.0446342723571355	0.97250576987609	0.330798995839964
CT	MDD	EUR	raw	MDDeur	5e-8	baseline_thickness	EUR	4116	3447	655	686	-0.0613165808734108	0.042143940122016	0.146133860733318	-0.00667542510064061	0.0172566869426934	0.698904678221208	0.0546411557727702	0.0453174574386255	1.20574186772883	0.22791703628862
CT	MDD	EUR	raw	MDDeur	0p001	baseline_thickness	full	8082	6789	1250	1339	-0.0343921760336989	0.03827478074123	0.369045872696447	-0.0162752038990699	0.0152280068097456	0.285212159286508	0.018116972134629	0.0411169914395935	0.4406200818765	0.659488062055749
CT	MDD	EUR	raw	MDDeur	0p01	baseline_thickness	full	8082	6789	1250	1339	0.000140630350129953	0.0416893270343019	0.997308999300949	-0.0348762742149067	0.0166496404847262	0.0362327553021358	-0.0350169045650367	0.0447477399974234	-0.782540181181283	0.433897180829972
CT	MDD	EUR	raw	MDDeur	0p05	baseline_thickness	full	8082	6789	1250	1339	0.0100407205736357	0.0463709435769952	0.828606663549924	-0.0262188185368585	0.018676321330871	0.160407528814881	-0.0362595391104942	0.0496861566898996	-0.729771460022488	0.465529892417105
CT	MDD	EUR	raw	MDDeur	0p1	baseline_thickness	full	8082	6789	1250	1339	0.0107050029874648	0.0487456980189126	0.826208358234826	-0.0292068467619548	0.0195921193812523	0.136074213274542	-0.0399118497494196	0.0521353358823239	-0.765543159432322	0.443948176545741
CT	MDD	EUR	raw	MDDeur	0p5	baseline_thickness	full	8082	6789	1250	1339	-0.00594326119311124	0.0528531966454006	0.910484340798045	-0.0298292663125902	0.020730999456524	0.150231837513197	-0.023886005119479	0.0562418108675301	-0.424701921062592	0.671053983199947
CT	MDD	EUR	raw	MDDeur	1	baseline_thickness	full	8082	6789	1250	1339	-0.00137439536231699	0.0527981541510655	0.979236313497047	-0.0303536996265179	0.0207114985824718	0.142816840584336	-0.0289793042642009	0.0561793580247847	-0.515835447094572	0.605969342894752
CT	MDD	EUR	raw	MDDeur	1e-5	baseline_thickness	full	8082	6789	1250	1339	-0.0432811966951124	0.0338277697892176	0.200953657059534	0.00450177674941996	0.0135803590761268	0.740283331299085	0.0477829734445324	0.0364168047903615	1.31211328724752	0.189481913405992
CT	MDD	EUR	raw	MDDeur	5e-8	baseline_thickness	full	8082	6789	1250	1339	-0.0375810920599635	0.0309910306433463	0.22547596848696	0.00446386312346882	0.0124637872897525	0.720244730923449	0.0420449551834323	0.0333665841625501	1.2600916827028	0.207636290321418
CT	MDD	EUR	raw	MDDeur	0p001	global_slope	EUR	4116	3447	655	686	-0.0203604122770241	0.0535026443568278	0.703634757728533	-0.0262774276138489	0.0157619356935997	0.0955776864383705	-0.00591701533682474	0.0557272283766792	-0.106178173743536	0.915440987871076
CT	MDD	EUR	raw	MDDeur	0p01	global_slope	EUR	4116	3447	655	686	-0.0494794592904793	0.0523268459644286	0.344636119747585	-0.0204569231593143	0.015797232926506	0.195418791779802	0.029022536131165	0.0546356900836363	0.531201053500693	0.595279463014622
CT	MDD	EUR	raw	MDDeur	0p05	global_slope	EUR	4116	3447	655	686	-0.0738708392918588	0.0535827391421317	0.168381153486545	-0.0153902580111586	0.0158267971152369	0.330912062619208	0.0584805812807002	0.0558617092833544	1.04688134378527	0.295154307349206
CT	MDD	EUR	raw	MDDeur	0p1	global_slope	EUR	4116	3447	655	686	-0.0715091784274057	0.0542231682985431	0.187603203889675	-0.0131261041476202	0.0158247360864457	0.406898271193365	0.0583830742797855	0.0564839523752511	1.03362232677908	0.301312757569167
CT	MDD	EUR	raw	MDDeur	0p5	global_slope	EUR	4116	3447	655	686	-0.105337278872351	0.0557784264112213	0.0593101287176196	-0.0130422248481236	0.0158531752419733	0.410743095070744	0.0922950540242279	0.0579892518244062	1.59158897762125	0.111477088336751
CT	MDD	EUR	raw	MDDeur	1	global_slope	EUR	4116	3447	655	686	-0.104637808790811	0.0559496883370468	0.0618081913190255	-0.0135478162268427	0.0158427444097272	0.392532427666167	0.0910899925639682	0.0581492909488439	1.56648500914832	0.117235115363502
CT	MDD	EUR	raw	MDDeur	1e-5	global_slope	EUR	4116	3447	655	686	-0.0544801731717891	0.0532242770732863	0.306323468677515	-0.023021550589994	0.0158231806358597	0.145782224817549	0.0314586225817951	0.0553926891649014	0.567920118269476	0.570089210533766
CT	MDD	EUR	raw	MDDeur	5e-8	global_slope	EUR	4116	3447	655	686	-0.0885905479398752	0.0542379549802721	0.10277086272059	-0.00994869639900865	0.0158499652355789	0.530255509132251	0.0786418515408666	0.0563456966676419	1.3957028875646	0.162803984413529
CT	MDD	EUR	raw	MDDeur	0p001	global_slope	full	8082	6789	1250	1339	-0.0366767643882142	0.0472695550313395	0.437918696761657	-0.0137938321583385	0.0143748223910244	0.337300171496441	0.0228829322298757	0.049350515577643	0.463681725753686	0.642875791752005
CT	MDD	EUR	raw	MDDeur	0p01	global_slope	full	8082	6789	1250	1339	-0.0131262744500094	0.0514997431604978	0.798848237254293	-0.0191889197304241	0.0157389438884303	0.222811159306812	-0.00606264528041467	0.0537438184514901	-0.112806373925345	0.910184064940965
CT	MDD	EUR	raw	MDDeur	0p05	global_slope	full	8082	6789	1250	1339	-0.0576199364092109	0.057263180327975	0.314457079930723	-0.0235252459242865	0.0176538631741982	0.182713874377655	0.0340946904849244	0.0596949134627817	0.571149005956456	0.567898641695268
CT	MDD	EUR	raw	MDDeur	0p1	global_slope	full	8082	6789	1250	1339	-0.0588863492505978	0.0602004643768799	0.328137654064829	-0.022450555378403	0.0185217344439609	0.225509439423348	0.0364357938721949	0.0626860967960257	0.581242025496552	0.56107734744856
CT	MDD	EUR	raw	MDDeur	0p5	global_slope	full	8082	6789	1250	1339	-0.0941724180629849	0.0652401474918769	0.149082963488422	-0.0298651840845358	0.0195994754710891	0.127612298464967	0.0643072339784491	0.0677243076854266	0.949544353810901	0.342343824806726
CT	MDD	EUR	raw	MDDeur	1	global_slope	full	8082	6789	1250	1339	-0.0908876226794978	0.0651743660219763	0.163351170105419	-0.0311534618951646	0.019579422227843	0.111626980053106	0.0597341607843332	0.0676526115014811	0.882954249046624	0.377260991124657
CT	MDD	EUR	raw	MDDeur	1e-5	global_slope	full	8082	6789	1250	1339	-0.0591390322162423	0.0417686966809418	0.157008361853957	-0.00982665054962179	0.0128105792109205	0.443065467888973	0.0493123816666205	0.0436636027447068	1.1293704267818	0.25874160281041
CT	MDD	EUR	raw	MDDeur	5e-8	global_slope	full	8082	6789	1250	1339	-0.0845150584381841	0.0382301978935135	0.0271987581426697	-0.00585896493015676	0.0117655503368375	0.618517191239887	0.0786560935080274	0.0399721811465523	1.96777086593414	0.0490944077732956
CT	MDD	EUR	raw	MDDeur	0p001	slope_PC1	EUR	4116	3447	655	686	-0.0168229887370089	0.0573718258682195	0.769426370188015	0.0184461328601431	0.0162887333938875	0.257528625592786	0.0352691215971521	0.0595901711370433	0.591861391302962	0.553943409356973
CT	MDD	EUR	raw	MDDeur	0p01	slope_PC1	EUR	4116	3447	655	686	0.00878165622765149	0.0561261214166668	0.875708661555654	0.0175205478893093	0.0163243339056483	0.283224703159389	0.00873889166165781	0.0584280401739245	0.149566742879694	0.88110644831418
CT	MDD	EUR	raw	MDDeur	0p05	slope_PC1	EUR	4116	3447	655	686	0.0234524425226014	0.0574784910309807	0.68337016901258	0.00662210399500713	0.016356314415756	0.685602800542369	-0.0168303385275943	0.0597506729020879	-0.281676133675914	0.778191856353554
CT	MDD	EUR	raw	MDDeur	0p1	slope_PC1	EUR	4116	3447	655	686	0.0382433310915455	0.0581424736981249	0.510891829199998	0.00168978225027123	0.0163543103762509	0.917712626052075	-0.0365535488412742	0.0603973938592169	-0.605217319914144	0.54503460915978
CT	MDD	EUR	raw	MDDeur	0p5	slope_PC1	EUR	4116	3447	655	686	0.084424059842072	0.0598161120414095	0.1585288566369	0.00989668254572129	0.0163825010758289	0.54581829576504	-0.0745273772963507	0.0620207195970867	-1.20165289568571	0.229498038364074
CT	MDD	EUR	raw	MDDeur	1	slope_PC1	EUR	4116	3447	655	686	0.0854782786531782	0.0599938146546799	0.154620815372397	0.00830508152806598	0.0163717738753524	0.611992110272485	-0.0771731971251122	0.0621874512937123	-1.24097700612656	0.214614243302644
CT	MDD	EUR	raw	MDDeur	1e-5	slope_PC1	EUR	4116	3447	655	686	0.0486070693280383	0.0570753788088102	0.394680719641811	0.00591530251198708	0.0163531452328917	0.717582503187199	-0.0426917668160512	0.059237614180718	-0.7206868035875	0.47110223342778
CT	MDD	EUR	raw	MDDeur	5e-8	slope_PC1	EUR	4116	3447	655	686	0.0984962533358867	0.0581093140451803	0.0904714830573749	0.00534699241955536	0.0163845859486482	0.744185274896478	-0.0931492609163314	0.0602135680394671	-1.54698125271827	0.121867766350483
CT	MDD	EUR	raw	MDDeur	0p001	slope_PC1	full	8082	6789	1250	1339	0.0514541297057606	0.04947044765449	0.298455073062457	0.0180800493255451	0.014831626702433	0.222880410494865	-0.0333740803802155	0.051588460184796	-0.646929182624672	0.517677777717152
CT	MDD	EUR	raw	MDDeur	0p01	slope_PC1	full	8082	6789	1250	1339	0.0396860371768351	0.0539096403852988	0.461744809331978	0.0308549797791982	0.0162376934703299	0.0574492463274388	-0.00883105739763698	0.0561927567427977	-0.15715650752032	0.875121504259571
CT	MDD	EUR	raw	MDDeur	0p05	slope_PC1	full	8082	6789	1250	1339	0.094850940725839	0.0599047632244516	0.113541476441541	0.0241777191872543	0.018217193719239	0.184490831449212	-0.0706732215385847	0.0623812887991986	-1.13292339576499	0.257246424136278
CT	MDD	EUR	raw	MDDeur	0p1	slope_PC1	full	8082	6789	1250	1339	0.105198681870857	0.0629616034247482	0.0949539644384632	0.0169031224657626	0.0191141987342376	0.376554096585689	-0.0882955594050944	0.0654939697661733	-1.34814792446278	0.177610809922994
CT	MDD	EUR	raw	MDDeur	0p5	slope_PC1	full	8082	6789	1250	1339	0.15344256918836	0.0682191120284418	0.0246349880853725	0.0279110189840537	0.0202250895775683	0.167627304489176	-0.125531550204307	0.070750064939733	-1.77429590080572	0.0760142182675299
CT	MDD	EUR	raw	MDDeur	1	slope_PC1	full	8082	6789	1250	1339	0.153152312579123	0.0681456644637039	0.0247521749795157	0.0271250255513248	0.0202048898151575	0.179480694635965	-0.126027287027798	0.0706708796103434	-1.78329868996498	0.0745376945541395
CT	MDD	EUR	raw	MDDeur	1e-5	slope_PC1	full	8082	6789	1250	1339	0.0486924469909795	0.0437252176785393	0.26562152808921	0.00628252222618978	0.0132185476552118	0.634602718104181	-0.0424099247647897	0.0456537068569354	-0.928948111435712	0.352915977842543
CT	MDD	EUR	raw	MDDeur	5e-8	slope_PC1	full	8082	6789	1250	1339	0.0678795653039397	0.0400320633359949	0.0901552570668175	0.00551258867795337	0.0121412005681307	0.649815094873198	-0.0623669766259863	0.0418046790391033	-1.49186593605107	0.13573429424669
